,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,BRAZIL - REAL/US$,CANADA - CANADIAN DOLLAR/US$,CHINA - RENMINBI/US$,DENMARK - DANISH KRONE/US$,EURO AREA - EURO/US$,GREAT BRITAIN - GREAT BRITAIN POUND/US$,HONG KONG - HONG KONG DOLLAR/US$,INDIA - INDIAN RUPEE/US$,JAPAN - YEN/US$,MALAYSIA - RINGGIT/US$,MEXICO - MEXICAN PESO/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$,NORWAY - NORWEGIAN KRONE/US$,SINGAPORE - SINGAPORE DOLLAR/US$,SOUTH AFRICA - RAND/US$,SWEDEN - KRONA/US$,SWITZERLAND - FRANC/US$,TAIWAN - NEW TAIWAN DOLLAR/US$,THAILAND - BAHT/US$
0,2006-01-02,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
700,2008-09-08,1.2268,1.7429,1.0694,6.8438,5.279,0.7079,0.57,7.8014,44.5,107.91,3.4325,10.5185,1.4928,5.6719,1.4296,7.9215,6.7067,1.1306,31.77,34.51
701,2008-09-09,1.2375,1.7569,1.0677,6.8381,5.2612,0.7056,0.5659,7.7977,44.83,107.1,3.447,10.507,1.4883,5.6755,1.4323,7.935,6.7109,1.125,31.86,34.47
702,2008-09-10,1.2444,1.7823,1.0735,6.835,5.3206,0.7133,0.5699,7.7995,45.14,107.86,3.463,10.6025,1.5011,5.7416,1.4338,8.16,6.7817,1.136,31.94,34.59
703,2008-09-11,1.2534,1.8163,1.0797,6.8465,5.3476,0.7174,0.5715,7.7973,45.46,106.66,3.469,10.659,1.5368,5.8295,1.444,8.28,6.8395,1.1395,32.12,34.74
704,2008-09-12,1.224,1.781,1.0606,6.781,5.2602,0.7056,0.5588,7.7963,45.62,107.51,3.4382,10.5755,1.5072,5.7256,1.4287,8.03,6.7162,1.1335,31.93,34.62
705,2008-09-15,1.2376,1.805,1.067,6.8482,5.259,0.7055,0.5594,7.7937,45.93,105.67,3.4427,10.7116,1.5152,5.7794,1.4292,8.075,6.7555,1.1194,32.07,34.56
706,2008-09-16,1.2596,1.8281,1.0737,6.8391,5.2681,0.7065,0.5617,7.776,46.81,105.11,3.4473,10.735,1.5188,5.8516,1.4362,8.145,6.7932,1.1199,32.08,34.23
707,2008-09-17,1.277,1.8785,1.0788,6.829,5.2696,0.7035,0.5588,7.7812,46.16,104.71,3.4709,10.8809,1.5291,5.9307,1.4337,8.219,6.818,1.1208,32.09,34.28
708,2008-09-18,1.2517,1.9095,1.0696,6.8375,5.1856,0.6953,0.5499,7.7799,46.36,104.85,3.467,10.849,1.4885,5.7752,1.432,8.2325,6.6796,1.0988,32.22,34.07
709,2008-09-19,1.2066,1.823,1.0469,6.8355,5.1814,0.6952,0.5465,7.777,45.71,107.18,3.4311,10.606,1.4558,5.7074,1.4256,7.925,6.6435,1.1107,32.16,34.08
710,2008-09-22,1.1847,1.7985,1.0383,6.8306,5.0755,0.6804,0.541,7.77,45.3,106.35,3.4165,10.5935,1.4411,5.5464,1.4132,7.975,6.5123,1.0834,32.02,33.88
711,2008-09-23,1.1926,1.8167,1.0355,6.8114,5.0605,0.6786,0.5389,7.7582,45.65,105.8,3.408,10.722,1.4599,5.5754,1.4137,8.135,6.5391,1.0813,31.91,33.75
712,2008-09-24,1.1953,1.8432,1.0351,6.8233,5.0903,0.6824,0.5405,7.7608,45.92,106.03,3.42,10.792,1.4573,5.6212,1.423,8.143,6.6,1.0889,31.91,33.94
713,2008-09-25,1.1962,1.8327,1.0338,6.815,5.0938,0.6829,0.5433,7.7731,46.08,106.48,3.4235,10.768,1.4631,5.6408,1.4231,8.1588,6.5897,1.0883,32.04,33.9
714,2008-09-26,1.206,1.854,1.0352,6.8431,5.1111,0.6851,0.5435,7.7704,46.48,106.06,3.434,10.7955,1.4582,5.6583,1.428,8.1322,6.635,1.089,32.12,33.85
715,2008-09-29,1.2308,1.9115,1.0393,6.8431,5.187,0.6954,0.5542,7.7629,46.49,105.1,3.4445,10.916,1.4745,5.798,1.4288,8.212,6.7837,1.0964,32.05,33.96
716,2008-09-30,1.2652,1.9225,1.0597,6.7899,5.2958,0.7102,0.5617,7.7659,46.45,105.94,3.4385,10.9726,1.4948,5.889,1.4331,8.3152,6.9459,1.1189,32.23,33.81
717,2008-10-01,1.2599,1.935,1.0607,6.8485,5.3064,0.7113,0.5617,7.7669,46.47,106.06,3.4429,10.9705,1.4738,5.8833,1.4366,8.269,6.9107,1.1209,32.14,33.98
718,2008-10-02,1.287,1.9958,1.0769,6.842,5.3839,0.7218,0.5664,7.7707,46.63,105.3,3.4475,11.115,1.5051,5.977,1.4483,8.4797,7.0058,1.1339,32.14,34.07
719,2008-10-03,1.2903,2.008,1.0815,6.8431,5.3992,0.7238,0.5637,7.7719,47.01,105.76,3.465,11.1245,1.5092,5.9957,1.4506,8.415,7.0341,1.1295,32.15,34.13
720,2008-10-06,1.4008,2.1646,1.1027,6.842,5.5221,0.7403,0.5754,7.7699,47.77,101.26,3.5001,11.703,1.5964,6.2428,1.4686,8.8405,7.2172,1.1456,32.34,34.41
721,2008-10-07,1.3858,2.231,1.1055,6.8171,5.4675,0.7327,0.5684,7.7736,47.78,102.3,3.49,12.115,1.5718,6.1447,1.4622,8.86,7.0776,1.1399,32.37,34.51
722,2008-10-08,1.4948,2.406,1.1246,6.8171,5.4478,0.731,0.5777,7.7695,48,99.73,3.498,13.139,1.662,6.1485,1.466,9.2275,7.0807,1.1272,32.45,34.32
723,2008-10-09,1.4255,2.2,1.1483,6.8202,5.4622,0.7328,0.5806,7.7602,48,100.67,3.4955,12.3788,1.6205,6.1489,1.4727,9.0025,7.0828,1.1311,32.44,34.26
724,2008-10-10,1.5312,2.2972,1.19,6.8357,5.5298,0.7423,0.587,7.759,48.41,99.44,3.5135,12.9806,1.6779,6.2937,1.483,9.43,7.1693,1.1221,32.44,34.34
725,2008-10-13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
726,2008-10-14,1.4176,2.0855,1.1599,6.8339,5.455,0.7322,0.572,7.7599,47.93,102.17,3.497,12.4251,1.6008,6.2477,1.462,8.985,7.1399,1.1347,32.4,34
727,2008-10-15,1.4635,2.165,1.1804,6.835,5.4919,0.7371,0.5737,7.7573,48.53,101.47,3.5139,12.724,1.6171,6.3717,1.4703,9.495,7.341,1.1346,32.38,34.08
728,2008-10-16,1.4908,2.1925,1.1953,6.8332,5.5542,0.7454,0.5799,7.7571,48.88,100.46,3.52,13.11,1.6388,6.5835,1.4815,10.278,7.4486,1.1332,32.55,34.21
729,2008-10-17,1.4478,2.12,1.182,6.8332,5.5375,0.7428,0.5778,7.7554,48.88,101.4,3.528,12.8303,1.6252,6.5144,1.4792,10.0775,7.398,1.1339,32.57,34.23
730,2008-10-20,1.4349,2.106,1.1977,6.8299,5.5985,0.7511,0.5836,7.7549,48.96,101.74,3.522,12.781,1.6142,6.621,1.4777,10.165,7.4801,1.1511,32.58,34.29
731,2008-10-21,1.4678,2.213,1.2208,6.8337,5.6875,0.7632,0.5939,7.7529,49.1,100.43,3.527,13.185,1.6335,6.8251,1.4835,10.6675,7.6665,1.1581,32.8,34.33
732,2008-10-22,1.493,2.376,1.2496,6.8341,5.808,0.7791,0.6183,7.7523,49.25,98.63,3.544,13.5938,1.6844,7.068,1.4995,11.27,7.8291,1.1656,32.98,34.54
733,2008-10-23,1.5022,2.277,1.2573,6.8354,5.7908,0.7765,0.618,7.7544,49.82,97.6,3.569,13.61,1.6972,6.9755,1.5053,11.02,7.7268,1.1625,33.43,34.6
734,2008-10-24,1.6221,2.3881,1.2735,6.8432,5.8982,0.7912,0.6398,7.751,49.96,92.64,3.5935,13.5885,1.8054,6.8532,1.5077,11.1075,7.8615,1.1526,33.425,34.6
735,2008-10-27,1.6466,2.255,1.2935,6.8521,5.9847,0.8035,0.6463,7.7515,49.8,93.28,3.5862,13.2743,1.8484,7.0261,1.5111,10.9625,8.0805,1.1581,33.5,34.79
736,2008-10-28,1.5995,2.1862,1.2942,6.8385,5.9715,0.8015,0.6414,7.752,49.57,95.68,3.581,13.3625,1.809,6.909,1.5026,10.65,8.0404,1.1612,33.45,34.87
737,2008-10-29,1.4963,2.126,1.2302,6.839,5.7972,0.7781,0.6136,7.7514,49.71,97.48,3.5785,12.9232,1.7079,6.7077,1.4988,10,7.6814,1.1371,33.2,34.85
738,2008-10-30,1.4937,2.131,1.2229,6.8408,5.7944,0.7782,0.6146,7.7511,49.68,97.47,3.5295,12.865,1.7015,6.6932,1.4732,10.088,7.7044,1.145,32.75,34.8
739,2008-10-31,1.5211,2.123,1.2158,6.8388,5.8683,0.7885,0.6186,7.7503,49.4,98.28,3.547,12.705,1.7197,6.7089,1.4841,9.87,7.7816,1.1669,32.97,35.05
740,2008-11-03,1.4656,2.1736,1.1866,6.8373,5.852,0.7862,0.6307,7.7497,48.61,98.95,3.519,12.7977,1.6736,6.6857,1.4792,9.925,7.74,1.1681,32.86,34.92
741,2008-11-04,1.4276,2.0995,1.1502,6.836,5.7144,0.768,0.6213,7.7499,47.25,100.48,3.5327,12.4705,1.6327,6.593,1.472,9.6305,7.5957,1.1627,32.86,34.9
742,2008-11-05,1.4343,2.121,1.159,6.8285,5.7074,0.7669,0.619,7.7497,47.28,98.95,3.5205,12.636,1.6461,6.6858,1.4753,9.6784,7.6839,1.1606,32.82,34.98
743,2008-11-06,1.4728,2.1865,1.1816,6.8245,5.8352,0.7839,0.6324,7.7499,47.64,98.04,3.5395,12.96,1.6767,6.8572,1.4997,9.955,7.8598,1.1745,32.8,34.98
744,2008-11-07,1.4868,2.1523,1.183,6.8255,5.8257,0.7827,0.6334,7.7497,47.54,98.15,3.542,12.8525,1.6955,6.851,1.4965,10.15,7.8538,1.1761,32.81,34.92
745,2008-11-10,1.4804,2.17,1.1948,6.8267,5.8345,0.7837,0.6394,7.7498,47.3,97.96,3.546,12.815,1.7033,6.7969,1.4915,10.068,7.8183,1.1784,32.77,34.83
746,2008-11-11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
747,2008-11-12,1.5506,2.2785,1.2296,6.8293,5.9295,0.7963,0.6661,7.7504,49.2,95.54,3.59,13.095,1.773,7.0577,1.5075,10.3802,8.0426,1.179,32.95,34.91
748,2008-11-13,1.562,2.3325,1.2311,6.8291,5.9461,0.7983,0.6757,7.7504,49,95.95,3.597,13.29,1.7979,7.0456,1.519,10.48,8.0239,1.1995,33.18,34.98
749,2008-11-14,1.509,2.2756,1.2241,6.8236,5.8493,0.7855,0.6729,7.7498,48.78,96.66,3.5955,13.0028,1.7781,6.8736,1.5205,10,7.8552,1.187,33.05,34.92
750,2008-11-17,1.5239,2.3035,1.2213,6.8264,5.8523,0.7858,0.6653,7.7499,49.19,97.03,3.5974,13.08,1.7854,6.9724,1.5212,10.125,7.9335,1.1954,33.16,34.93
751,2008-11-18,1.5209,2.2985,1.2237,6.8239,5.87,0.788,0.6648,7.75,49.51,97.38,3.601,13.145,1.8018,6.9966,1.527,10.17,7.9931,1.1976,33.23,35
752,2008-11-19,1.5382,2.3894,1.237,6.8295,5.9163,0.794,0.6625,7.7498,49.84,96.75,3.608,13.1513,1.8162,7.0089,1.5279,10.36,8.1123,1.2103,33.26,34.95
753,2008-11-20,1.6152,2.395,1.285,6.834,5.9482,0.7984,0.6762,7.7497,50.12,94.98,3.621,13.561,1.8825,7.1412,1.5306,10.64,8.2498,1.2197,33.42,35.12
754,2008-11-21,1.599,2.456,1.2849,6.8302,5.9484,0.798,0.6749,7.7509,49.53,95.42,3.62,13.935,1.8822,7.2169,1.5302,10.6225,8.438,1.2237,33.4,35.2
755,2008-11-24,1.5382,2.3213,1.2246,6.8249,5.7811,0.7758,0.6589,7.7523,49.94,96.69,3.627,13.462,1.8278,6.958,1.5102,10.0675,8.045,1.1968,33.4,35.25
756,2008-11-25,1.5413,2.3012,1.2214,6.822,5.7183,0.7675,0.6515,7.755,49.87,95.53,3.619,13.2705,1.8285,6.929,1.5107,9.75,7.861,1.1863,33.34,35.16
757,2008-11-26,1.5456,2.306,1.2338,6.8282,5.8099,0.7795,0.6571,7.756,49.18,95.46,3.62,13.22,1.8208,7.0506,1.5098,9.9,8.075,1.2064,33.25,35.23
758,2008-11-27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
759,2008-11-28,1.5277,2.3074,1.236,6.8254,5.8671,0.7878,0.6516,7.7501,49.55,95.46,3.621,13.39,1.8182,7.0021,1.5082,10.1,8.1199,1.2165,33.29,35.45
760,2008-12-01,1.5511,2.3625,1.237,6.8842,5.8955,0.7915,0.6739,7.751,49.94,93.71,3.627,13.57,1.8674,7.0855,1.531,10.275,8.2834,1.2076,33.33,35.71
761,2008-12-02,1.5521,2.378,1.2422,6.8786,5.8525,0.7859,0.6689,7.7514,50.05,93.64,3.637,13.4653,1.8801,7.0191,1.5289,10.378,8.1561,1.2062,33.41,35.49
762,2008-12-03,1.5427,2.3955,1.2573,6.8746,5.8795,0.7893,0.6765,7.7522,49.92,93.25,3.638,13.55,1.8741,7.0938,1.5275,10.15,8.1945,1.2142,33.52,35.52
763,2008-12-04,1.5321,2.479,1.254,6.8817,5.8001,0.7788,0.6761,7.7516,49.82,92.78,3.638,13.51,1.858,7.0742,1.5228,10.193,8.1949,1.1971,33.52,35.6
764,2008-12-05,1.5765,2.6187,1.2971,6.8812,5.8895,0.7903,0.6847,7.7513,49.6,92.18,3.6345,13.8002,1.9055,7.2848,1.524,10.4745,8.4858,1.2238,33.55,35.72
765,2008-12-08,1.5051,2.4625,1.257,6.877,5.7549,0.7727,0.6743,7.7504,49.44,92.77,3.635,13.465,1.8352,7.0518,1.5029,10.03,8.0502,1.2036,33.47,35.44
766,2008-12-09,1.5152,2.4835,1.2602,6.873,5.7548,0.773,0.6768,7.7501,49.28,92.44,3.615,13.5055,1.8403,7.0615,1.5036,10.12,8.1599,1.2062,33.48,35.4
767,2008-12-10,1.5117,2.433,1.2553,6.864,5.7171,0.7678,0.6743,7.75,48.7,92.94,3.6135,13.4665,1.8258,7.0128,1.497,10.14,8.1049,1.1949,33.45,35.37
768,2008-12-11,1.4751,2.2905,1.2181,6.8513,5.6001,0.7522,0.6688,7.7499,48.19,91.96,3.565,13.091,1.7995,6.8937,1.4855,9.9225,7.9622,1.1872,33.26,35.1
769,2008-12-12,1.5198,2.399,1.2453,6.842,5.5799,0.7491,0.6723,7.7497,48.2,91.26,3.58,13.53,1.8355,6.9255,1.488,10.215,8.0778,1.1796,33.26,34.98
770,2008-12-15,1.4896,2.3585,1.235,6.848,5.4525,0.7319,0.6545,7.75,47.62,90.68,3.56,13.3055,1.7999,6.8904,1.4756,10.1105,8.0302,1.159,33.19,34.83
771,2008-12-16,1.476,2.367,1.2238,6.8448,5.3955,0.7241,0.6527,7.7505,47.81,89.98,3.555,13.223,1.7693,6.9767,1.4685,10.253,8.0933,1.1406,33.02,34.76
772,2008-12-17,1.4353,2.369,1.2058,6.835,5.189,0.6965,0.647,7.75,47.5,87.84,3.528,13.17,1.6972,6.6216,1.4415,9.84,7.6754,1.0852,33.58,34.53
773,2008-12-18,1.4316,2.356,1.1962,6.8341,5.2094,0.6994,0.6621,7.7502,46.74,89.81,3.46,13.18,1.6846,6.7846,1.4333,9.5205,7.68,1.0775,32.45,34.4
774,2008-12-19,1.4693,2.3785,1.2273,6.844,5.3717,0.7207,0.6732,7.7501,47.05,89.48,3.468,13.1225,1.7367,7.084,1.459,9.7335,7.8465,1.1105,32.45,34.43
775,2008-12-22,1.4637,2.405,1.2188,6.851,5.3423,0.7167,0.6754,7.7508,47.71,90.07,3.48,13.183,1.7416,7.0936,1.4477,9.75,7.8612,1.0949,32.94,34.52
776,2008-12-23,1.4697,2.3752,1.216,6.848,5.3353,0.716,0.6775,7.7497,48.66,90.57,3.468,13.221,1.764,7.1168,1.4492,9.6384,7.9736,1.0856,33.01,34.6
777,2008-12-24,1.465,2.375,1.2125,6.8355,5.3364,0.7161,0.6815,7.7503,47.76,90.68,3.477,13.33,1.7406,7.1513,1.4455,9.735,8.0357,1.0788,33.03,34.44
778,2008-12-25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
779,2008-12-26,1.4676,2.3727,1.2207,6.8409,5.2975,0.7111,0.6803,7.7502,48.42,90.65,3.478,13.365,1.7361,7.1438,1.4494,9.71,8.0072,1.07,32.99,34.95
780,2008-12-29,1.4388,2.3975,1.2162,6.8447,5.2335,0.7026,0.6854,7.75,48.25,90.2,3.478,13.5225,1.7167,7.0047,1.437,9.46,7.7354,1.0414,32.99,34.97
781,2008-12-30,1.448,2.3291,1.2215,6.8295,5.2895,0.71,0.6947,7.7498,48.05,90.37,3.477,13.76,1.7331,7.003,1.4372,9.35,7.7875,1.0567,32.76,34.71
782,2008-12-31,1.432,2.313,1.224,6.8225,5.3497,0.7184,0.684,7.7499,48.58,90.79,3.45,13.832,1.7197,6.9756,1.4377,9.3,7.877,1.0673,32.76,34.72
783,2009-01-01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
784,2009-01-02,1.4118,2.323,1.2101,6.8225,5.34,0.7171,0.6887,7.7504,48.25,91.12,3.465,13.7815,1.7094,6.8773,1.4513,9.31,7.7836,1.0685,32.82,34.78
785,2009-01-05,1.3994,2.264,1.192,6.83,5.4845,0.7366,0.6848,7.7525,48.5,93.2,3.495,13.5225,1.7007,6.9639,1.473,9.29,7.9217,1.1077,33,34.98
786,2009-01-06,1.3914,2.1895,1.1822,6.836,5.5426,0.7438,0.6767,7.7534,48.5,94.2,3.507,13.33,1.6821,6.9918,1.475,9.3425,7.8715,1.1212,33.1,34.98
787,2009-01-07,1.3866,2.2209,1.185,6.833,5.4311,0.729,0.6556,7.7511,48.56,92.7,3.498,13.3955,1.665,6.851,1.4707,9.4575,7.7658,1.0941,33.03,34.82
788,2009-01-08,1.4142,2.265,1.189,6.8342,5.4343,0.7292,0.6583,7.7551,48.45,91.15,3.538,13.495,1.6866,6.977,1.478,9.647,7.8404,1.0925,33.1,34.8
789,2009-01-09,1.4158,2.2888,1.192,6.835,5.524,0.741,0.6562,7.7572,48.26,90.25,3.539,13.708,1.6855,6.9949,1.4843,9.785,7.9293,1.1096,33.14,34.82
790,2009-01-12,1.4676,2.3194,1.2075,6.8362,5.5826,0.7492,0.6744,7.7546,48.78,88.92,3.57,13.7725,1.728,7.0107,1.488,10.1,8.0622,1.1139,33.25,34.9
791,2009-01-13,1.4981,2.2945,1.2255,6.8341,5.6461,0.7577,0.6883,7.7546,48.89,89.65,3.576,13.836,1.8106,7.141,1.4872,10.005,8.2419,1.1212,33.23,34.87
792,2009-01-14,1.506,2.3537,1.2373,6.8347,5.6551,0.7591,0.6841,7.7571,48.75,89.28,3.57,14.0805,1.842,7.2087,1.4925,10.15,8.3951,1.1179,33.2,34.87
793,2009-01-15,1.5249,2.3698,1.2623,6.8363,5.6891,0.7637,0.6848,7.7618,48.87,89.59,3.592,14.16,1.885,7.1847,1.4972,10.126,8.3587,1.1232,33.36,34.83
794,2009-01-16,1.5015,2.338,1.254,6.8369,5.6275,0.7551,0.6786,7.7597,48.62,90.29,3.575,13.925,1.8467,6.9514,1.4902,10.045,8.201,1.1177,33.34,34.81
795,2009-01-19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
796,2009-01-20,1.5211,2.3617,1.2604,6.8403,5.7545,0.7724,0.7131,7.7583,49.01,90.19,3.608,13.9155,1.8965,7.1228,1.5078,10.169,8.3929,1.1432,33.63,34.95
797,2009-01-21,1.5396,2.3525,1.2749,6.8392,5.7905,0.777,0.7284,7.7597,49,87.8,3.614,13.9275,1.9175,6.984,1.5062,10.168,8.3394,1.1473,33.58,34.89
798,2009-01-22,1.5281,2.3515,1.2624,6.837,5.7527,0.7719,0.7225,7.7587,49.07,88.64,3.607,13.9675,1.8993,6.968,1.4972,10.1155,8.2329,1.1538,33.53,34.84
799,2009-01-23,1.5333,2.3467,1.2478,6.8392,5.8007,0.7783,0.7322,7.7566,49,88.72,3.623,14.07,1.8975,6.9955,1.5054,10.27,8.2494,1.1629,33.68,34.86
800,2009-01-26,1.5129,2.3123,1.22,6.8392,5.6651,0.762,0.7163,7.7567,48.5,89.25,3.623,13.948,1.8847,6.718,1.4993,10.121,7.9832,1.1437,33.68,34.87
801,2009-01-27,1.5147,2.3183,1.2292,6.8392,5.6645,0.7599,0.7068,7.7598,48.85,88.99,3.623,14.185,1.8925,6.7894,1.5072,9.975,8.0804,1.1388,33.68,34.86
802,2009-01-28,1.4928,2.289,1.2096,6.8392,5.6238,0.7551,0.6985,7.7581,48.81,88.87,3.585,14.122,1.8709,6.6827,1.4988,9.9025,7.954,1.1442,33.68,34.87
803,2009-01-29,1.5267,2.2871,1.2187,6.8392,5.7369,0.7699,0.7012,7.7564,48.49,89.77,3.597,14.2021,1.9376,6.8038,1.5068,9.972,8.1204,1.1507,33.66,34.88
804,2009-01-30,1.5674,2.313,1.2365,6.8392,5.8216,0.781,0.6938,7.7544,48.83,89.83,3.605,14.333,1.967,6.9158,1.5106,10.2,8.3647,1.1612,33.7,34.94
805,2009-02-02,1.5823,2.3262,1.2408,6.847,5.8197,0.7808,0.7028,7.7544,48.84,89.86,3.613,14.496,1.9897,7.0415,1.5145,10.175,8.3831,1.164,33.7,34.95
806,2009-02-03,1.5442,2.3151,1.2334,6.8399,5.7267,0.7686,0.6947,7.753,48.37,89.09,3.617,14.5825,1.9558,6.9201,1.5082,10.0956,8.2575,1.1419,33.72,34.93
807,2009-02-04,1.5387,2.291,1.2268,6.8335,5.7951,0.7778,0.691,7.7536,48.68,89.53,3.624,14.465,1.9543,6.9149,1.5056,9.98,8.2768,1.1579,33.66,34.9
808,2009-02-05,1.5293,2.2966,1.2307,6.8355,5.8028,0.7789,0.6834,7.7528,48.72,91.01,3.6121,14.318,1.9399,6.8297,1.504,9.8605,8.2685,1.1654,33.66,34.95
809,2009-02-06,1.4892,2.262,1.2388,6.8338,5.786,0.7768,0.6768,7.7541,48.61,91.95,3.598,14.1777,1.8868,6.7927,1.4952,9.6526,8.1745,1.1694,33.61,34.98
810,2009-02-09,1.4633,2.2375,1.219,6.8392,5.7045,0.7655,0.6695,7.752,48.52,91.47,3.5985,14.134,1.8376,6.6179,1.4921,9.61,7.9905,1.1566,33.71,34.99
811,2009-02-10,1.5177,2.2663,1.2332,6.8241,5.7461,0.7712,0.6847,7.7515,48.68,90.65,3.5865,14.3775,1.8918,6.7063,1.504,9.75,8.1988,1.1535,33.95,34.97
812,2009-02-11,1.527,2.2649,1.2418,6.8332,5.779,0.7756,0.696,7.7511,48.78,90.66,3.602,14.5423,1.9011,6.7646,1.505,9.8775,8.3834,1.1599,33.97,35.05
813,2009-02-12,1.5368,2.294,1.2478,6.8345,5.8115,0.7799,0.7019,7.7519,48.7,90.55,3.6185,14.588,1.922,6.8709,1.5118,10.0751,8.43,1.1634,34.02,35.14
814,2009-02-13,1.5163,2.2765,1.2435,6.8392,5.7859,0.7765,0.6934,7.7528,48.58,91.84,3.602,14.465,1.899,6.7705,1.5077,9.9345,8.35,1.1581,34.03,35.12
815,2009-02-16,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
816,2009-02-17,1.5659,2.3192,1.2606,6.8355,5.9277,0.7955,0.703,7.7545,49.6,92.17,3.638,14.6205,1.9569,7.0329,1.5283,10.25,8.8196,1.1744,34.58,35.26
817,2009-02-18,1.5662,2.3572,1.2592,6.8378,5.9371,0.797,0.7025,7.7551,49.84,93.81,3.657,14.653,1.9581,7.0319,1.5316,10.185,8.7568,1.1813,34.63,35.36
818,2009-02-19,1.5504,2.3554,1.259,6.8348,5.876,0.789,0.699,7.7546,49.73,94.09,3.658,14.5886,1.952,6.8926,1.5264,10.0675,8.727,1.1742,34.58,35.54
819,2009-02-20,1.5579,2.3898,1.2543,6.8367,5.8731,0.788,0.6977,7.7543,49.71,93.87,3.674,14.836,1.9708,6.8542,1.5356,10.17,8.8018,1.1681,34.8,35.69
820,2009-02-23,1.5489,2.388,1.2508,6.8355,5.845,0.7845,0.6871,7.7526,49.46,94.63,3.653,14.86,1.96,6.827,1.529,10.04,8.7602,1.1633,34.61,35.61
821,2009-02-24,1.5555,2.383,1.2468,6.8368,5.8455,0.7848,0.6941,7.7532,49.75,96.6,3.663,14.835,1.9612,6.8533,1.5275,9.99,8.922,1.167,34.73,35.65
822,2009-02-25,1.5442,2.388,1.2558,6.8369,5.8504,0.7855,0.701,7.7533,49.95,97.33,3.667,14.926,1.9543,6.871,1.5294,9.941,8.9177,1.1646,34.74,35.75
823,2009-02-26,1.53,2.3508,1.2455,6.8361,5.8349,0.7835,0.6973,7.7541,50.32,98.55,3.668,14.9728,1.9558,6.909,1.5367,9.88,8.923,1.1647,34.84,35.92
824,2009-02-27,1.5579,2.375,1.271,6.8395,5.8832,0.7898,0.7005,7.7551,50.88,97.74,3.705,15.088,1.9881,7.0474,1.5461,10.035,9.024,1.1672,35,36.11
825,2009-03-02,1.587,2.4365,1.2891,6.8438,5.9229,0.7949,0.7148,7.7573,51.8,97.17,3.726,15.406,2.03,7.1486,1.5565,10.5,9.1955,1.1723,35.21,36.25
826,2009-03-03,1.5654,2.442,1.2937,6.8413,5.9369,0.7969,0.7126,7.7585,51.96,98.16,3.707,15.341,2.0194,7.2778,1.5526,10.525,9.273,1.1755,35.08,36.05
827,2009-03-04,1.5387,2.3738,1.2768,6.8432,5.9082,0.7932,0.7071,7.7593,51.53,99.34,3.711,15.175,1.9763,7.0479,1.5452,10.36,9.0759,1.1762,35.05,36.05
828,2009-03-05,1.5605,2.386,1.2875,6.8406,5.9305,0.7959,0.708,7.7574,51.6,98.32,3.725,15.3153,1.994,7.0921,1.5532,10.6425,9.2863,1.1727,34.93,36.13
829,2009-03-06,1.5605,2.3735,1.2865,6.8395,5.8787,0.789,0.7087,7.7549,51.68,97.88,3.715,15.254,1.9837,7.0612,1.545,10.41,9.2012,1.1525,34.66,36.04
830,2009-03-09,1.5845,2.3698,1.2995,6.8398,5.8943,0.7914,0.7269,7.756,51.91,98.87,3.715,15.3815,2.0296,7.0635,1.5489,10.59,9.11,1.1634,34.81,36.13
831,2009-03-10,1.5449,2.3472,1.2796,6.841,5.8419,0.7842,0.7225,7.7554,51.35,98.39,3.69,15.2872,1.9877,6.9795,1.5346,10.288,8.8852,1.154,34.58,35.94
832,2009-03-11,1.5392,2.3357,1.2808,6.8399,5.831,0.7828,0.7257,7.7557,50.98,97.74,3.694,15.1683,1.9747,6.938,1.5315,10.145,8.7906,1.1585,34.46,35.91
833,2009-03-12,1.5449,2.3265,1.2909,6.8383,5.8219,0.7813,0.7241,7.7533,51.69,97.86,3.69,14.9222,1.9455,6.9605,1.5355,9.96,8.7407,1.1893,34.48,35.97
834,2009-03-13,1.5207,2.3125,1.2752,6.838,5.7834,0.7757,0.7157,7.7527,51.54,98.04,3.704,14.585,1.9069,6.8437,1.5429,9.9975,8.6372,1.188,34.49,35.9
835,2009-03-16,1.5126,2.2635,1.2723,6.8381,5.7353,0.7694,0.7097,7.7515,51.31,98.17,3.661,14.101,1.8797,6.7682,1.531,9.86,8.4445,1.1819,34.4,35.79
